,string
1745,2411.858674
1746,2412.858674
1747,2414.476708
1748,2415.476708
1749,2417.094742
1750,2418.712776
1751,2419.712776
1752,2421.33081
1753,2422.948844
1754,2423.948844
1755,2425.566878
1756,2426.566878
1757,2428.184912
1758,2429.802946
1759,2430.802946
1760,2432.42098
1761,2433.42098
1762,2435.039014
1763,2436.657048
1764,2437.657048
1765,2439.275082
1766,2440.893116
1767,2441.893116
1768,2443.51115
1769,2444.51115
1770,2446.129184
1771,2447.747218
1772,2448.747218
1773,2450.365252
1774,2451.983286
1775,2452.983286
1776,2454.60132
1777,2455.60132
1778,2457.219354
1779,2458.837388
1780,2459.837388
1781,2461.455422
1782,2462.455422
1783,2464.073456
1784,2465.69149
1785,2466.69149
1786,2468.309524
1787,2469.927558
1788,2470.927558
1789,2472.545592
1790,2473.545592
1791,2475.163626
1792,2476.78166
1793,2477.78166
1794,2479.399694
1795,2480.399694
1796,2482.017728
1797,2483.635762
1798,2484.635762
1799,2486.253795
1800,2487.871829
1801,2488.871829
1802,2490.489863
1803,2491.489863
1804,2493.107897
1805,2494.725931
1806,2495.725931
1807,2497.343965
1808,2498.961999
1809,2499.961999
1810,2501.580033
1811,2502.580033
1812,2504.198067
1813,2505.816101
1814,2506.816101
1815,2508.434135
1816,2509.434135
1817,2511.052169
1818,2512.670203
1819,2513.670203
1820,2515.288237
1821,2516.906271
1822,2517.906271
1823,2519.524305
1824,2520.524305
1825,2522.142339
1826,2523.760373
1827,2524.760373
1828,2526.378407
1829,2527.996441
1830,2528.996441
1831,2530.614475
1832,2531.614475
1833,2533.232509
1834,2534.850543
1835,2535.850543
1836,2537.468577
1837,2538.468577
1838,2540.086611
1839,2541.704645
1840,2542.704645
1841,2544.322679
1842,2545.940713
1843,2546.940713
1844,2548.558747
1845,2549.558747
1846,2551.176781
1847,2552.794815
1848,2553.794815
1849,2555.412849
1850,2556.412849
1851,2558.030883
1852,2559.648917
1853,2560.648917
1854,2562.266951
1855,2563.884985
1856,2564.884985
1857,2566.503019
1858,2567.503019
1859,2569.121053
1860,2570.739087
1861,2571.739087
1862,2573.357121
1863,2574.975155
1864,2575.975155
1865,2577.593189
1866,2578.593189
1867,2580.211223
1868,2581.829257
1869,2582.829257
1870,2584.447291
1871,2585.447291
1872,2587.065325
1873,2588.683359
1874,2589.683359
1875,2591.301393
1876,2592.919427
1877,2593.919427
1878,2595.537461
1879,2596.537461
1880,2598.155495
1881,2599.773529
1882,2600.773529
1883,2602.391563
1884,2603.391563
1885,2605.009597
1886,2606.627631
1887,2607.627631
1888,2609.245665
1889,2610.863699
1890,2611.863699
1891,2613.481733
1892,2614.481733
1893,2616.099767
1894,2617.717801
1895,2618.717801
1896,2620.335835
1897,2621.953869
1898,2622.953869
1899,2624.571903
1900,2625.571903
1901,2627.189937
1902,2628.807971
1903,2629.807971
1904,2631.426005
1905,2632.426005
1906,2634.044039
1907,2635.662073
1908,2636.662073
1909,2638.280107
1910,2639.898141
1911,2640.898141
1912,2642.516175
1913,2643.516175
1914,2645.134209
1915,2646.752243
1916,2647.752243
1917,2649.370277
1918,2650.988311
1919,2651.988311
1920,2653.606345
1921,2654.606345
1922,2656.224379
1923,2657.842413
1924,2658.842413
1925,2660.460447
1926,2661.460447
1927,2663.078481
1928,2664.696515
1929,2665.696515
1930,2667.314549
1931,2668.932583
1932,2669.932583
1933,2671.550617
1934,2672.550617
1935,2674.168651
1936,2675.786685
1937,2676.786685
1938,2678.404719
1939,2679.404719
1940,2681.022753
1941,2682.640786
1942,2683.640786
1943,2685.25882
1944,2686.876854
1945,2687.876854
1946,2689.494888
1947,2690.494888
1948,2692.112922
1949,2693.730956
1950,2694.730956
1951,2696.34899
1952,2697.967024
1953,2698.967024
1954,2700.585058
1955,2701.585058
1956,2703.203092
1957,2704.821126
1958,2705.821126
1959,2707.43916
1960,2708.43916
1961,2710.057194
1962,2711.675228
1963,2712.675228
1964,2714.293262
1965,2715.911296
1966,2716.911296
1967,2718.52933
1968,2719.52933
1969,2721.147364
1970,2722.765398
1971,2723.765398
1972,2725.383432
1973,2726.383432
1974,2728.001466
1975,2729.6195
1976,2730.6195
1977,2732.237534
1978,2733.855568
1979,2734.855568
1980,2736.473602
1981,2737.473602
1982,2739.091636
1983,2740.70967
1984,2741.70967
1985,2743.327704
1986,2744.945738
1987,2745.945738
1988,2747.563772
1989,2748.563772
1990,2750.181806
1991,2751.79984
1992,2752.79984
1993,2754.417874
1994,2755.417874
1995,2757.035908
1996,2758.653942
1997,2759.653942
1998,2761.271976
1999,2762.89001
2000,2763.89001
2001,2765.508044
2002,2766.508044
2003,2768.126078
2004,2769.744112
2005,2770.744112
2006,2772.362146
2007,2773.98018
2008,2774.98018
2009,2776.598214
2010,2777.598214
2011,2779.216248
2012,2780.834282
2013,2781.834282
2014,2783.452316
2015,2784.452316
2016,2786.07035
2017,2787.688384
2018,2788.688384
2019,2790.306418
2020,2791.924452
2021,2792.924452
2022,2794.542486
2023,2795.542486
2024,2797.16052
2025,2798.778554
2026,2799.778554
2027,2801.396588
2028,2802.396588
2029,2804.014622
2030,2805.632656
2031,2806.632656
2032,2808.25069
2033,2809.868724
2034,2810.868724
2035,2812.486758
2036,2813.486758
2037,2815.104792
2038,2816.722826
2039,2817.722826
2040,2819.34086
2041,2820.958894
2042,2821.958894
2043,2823.576928
2044,2824.576928
2045,2826.194962
2046,2827.812996
2047,2828.812996
2048,2830.43103
2049,2831.43103
2050,2833.049064
2051,2834.667098
2052,2835.667098
2053,2837.285132
2054,2838.903166
2055,2839.903166
2056,2841.5212
2057,2842.5212
2058,2844.139234
2059,2845.757268
2060,2846.757268
2061,2848.375302
2062,2849.993336
2063,2850.993336
2064,2852.61137
2065,2853.61137
2066,2855.229404
2067,2856.847438
2068,2857.847438
2069,2859.465472
2070,2860.465472
2071,2862.083506
2072,2863.70154
2073,2864.70154
2074,2866.319574
2075,2867.937608
2076,2868.937608
2077,2870.555642
2078,2871.555642
2079,2873.173676
2080,2874.79171
2081,2875.79171
2082,2877.409744
2083,2878.409744
2084,2880.027778
2085,2881.645811
2086,2882.645811
2087,2884.263845
2088,2885.881879
2089,2886.881879
2090,2888.499913
2091,2889.499913
2092,2891.117947
2093,2892.735981
2094,2893.735981
2095,2895.354015
2096,2896.972049
2097,2897.972049
2098,2899.590083
2099,2900.590083
2100,2902.208117
2101,2903.826151
2102,2904.826151
2103,2906.444185
2104,2907.444185
2105,2909.062219
2106,2910.680253
2107,2911.680253
2108,2913.298287
2109,2914.916321
2110,2915.916321
2111,2917.534355
2112,2918.534355
2113,2920.152389
2114,2921.770423
2115,2922.770423
2116,2924.388457
2117,2925.388457
2118,2927.006491
2119,2928.624525
2120,2929.624525
2121,2931.242559
2122,2932.860593
2123,2933.860593
2124,2935.478627
2125,2936.478627
2126,2938.096661
2127,2939.714695
2128,2940.714695
2129,2942.332729
2130,2943.950763
2131,2944.950763
2132,2946.568797
2133,2947.568797
2134,2949.186831
2135,2950.804865
2136,2951.804865
2137,2953.422899
2138,2954.422899
2139,2956.040933
2140,2957.658967
2141,2958.658967
2142,2960.277001
2143,2961.895035
2144,2962.895035
2145,2964.513069
2146,2965.513069
2147,2967.131103
2148,2968.749137
2149,2969.749137
2150,2971.367171
2151,2972.985205
2152,2973.985205
2153,2975.603239
2154,2976.603239
2155,2978.221273
2156,2979.839307
2157,2980.839307
2158,2982.457341
2159,2983.457341
2160,2985.075375
2161,2986.693409
2162,2987.693409
2163,2989.311443
2164,2990.929477
2165,2991.929477
2166,2993.547511
2167,2994.547511
2168,2996.165545
2169,2997.783579
2170,2998.783579
2171,3000.401613
2172,3001.401613
2173,3003.019647
2174,3004.637681
2175,3005.637681
2176,3007.255715
2177,3008.873749
2178,3009.873749
2179,3011.491783
2180,3012.491783
2181,3014.109817
2182,3015.727851
2183,3016.727851
2184,3018.345885
2185,3019.963919
2186,3020.963919
2187,3022.581953
2188,3023.581953
2189,3025.199987
2190,3026.818021
2191,3027.818021
2192,3029.436055
2193,3030.436055
2194,3032.054089
2195,3033.672123
2196,3034.672123
2197,3036.290157
2198,3037.908191
2199,3038.908191
2200,3040.526225
2201,3041.526225
2202,3043.144259
2203,3044.762293
2204,3045.762293
2205,3047.380327
2206,3048.998361
2207,3049.998361
2208,3051.616395
2209,3052.616395
2210,3054.234429
2211,3055.852463
2212,3056.852463
2213,3058.470497
2214,3059.470497
2215,3061.088531
2216,3062.706565
2217,3063.706565
2218,3065.324599
2219,3066.942633
2220,3067.942633
2221,3069.560667
2222,3070.560667
2223,3072.178701
2224,3073.796735
2225,3074.796735
2226,3076.414769
2227,3077.414769
2228,3079.032803
2229,3080.650836
2230,3081.650836
2231,3083.26887
2232,3084.886904
2233,3085.886904
2234,3087.504938
2235,3088.504938
2236,3090.122972
2237,3091.741006
2238,3092.741006
2239,3094.35904
2240,3095.977074
2241,3096.977074
2242,3098.595108
2243,3099.595108
2244,3101.213142
2245,3102.831176
2246,3103.831176
2247,3105.44921
2248,3106.44921
2249,3108.067244
2250,3109.685278
2251,3110.685278
2252,3112.303312
2253,3113.921346
2254,3114.921346
2255,3116.53938
2256,3117.53938
2257,3119.157414
2258,3120.775448
2259,3121.775448
2260,3123.393482
2261,3124.393482
2262,3126.011516
2263,3127.62955
2264,3128.62955
2265,3130.247584
2266,3131.865618
2267,3132.865618
2268,3134.483652
2269,3135.483652
2270,3137.101686
2271,3138.71972
2272,3139.71972
2273,3141.337754
2274,3142.955788
2275,3143.955788
2276,3145.573822
2277,3146.573822
2278,3148.191856
2279,3149.80989
2280,3150.80989
2281,3152.427924
2282,3153.427924
2283,3155.045958
2284,3156.663992
2285,3157.663992
2286,3159.282026
2287,3160.90006
2288,3161.90006
2289,3163.518094
2290,3164.518094
2291,3166.136128
2292,3167.754162
2293,3168.754162
2294,3170.372196
2295,3171.99023
2296,3172.99023
2297,3174.608264
2298,3175.608264
2299,3177.226298
2300,3178.844332
2301,3179.844332
2302,3181.462366
2303,3182.462366
2304,3184.0804
2305,3185.698434
2306,3186.698434
2307,3188.316468
2308,3189.934502
2309,3190.934502
2310,3192.552536
2311,3193.552536
2312,3195.17057
2313,3196.788604
2314,3197.788604
2315,3199.406638
2316,3200.406638
2317,3202.024672
2318,3203.642706
2319,3204.642706
2320,3206.26074
2321,3207.878774
2322,3208.878774
2323,3210.496808
2324,3211.496808
2325,3213.114842
2326,3214.732876
2327,3215.732876
2328,3217.35091
2329,3218.968944
2330,3219.968944
2331,3221.586978
2332,3222.586978
2333,3224.205012
2334,3225.823046
2335,3226.823046
2336,3228.44108
2337,3229.44108
2338,3231.059114
2339,3232.677148
2340,3233.677148
2341,3235.295182
2342,3236.913216
2343,3237.913216
2344,3239.53125
2345,3240.53125
2346,3242.149284
2347,3243.767318
2348,3244.767318
2349,3246.385352
2350,3247.385352
2351,3249.003386
2352,3250.62142
2353,3251.62142
2354,3253.239454
2355,3254.857488
2356,3255.857488
2357,3257.475522
2358,3258.475522
2359,3260.093556
2360,3261.71159
2361,3262.71159
2362,3264.329624
2363,3265.947658
2364,3266.947658
2365,3268.565692
2366,3269.565692
2367,3271.183726
2368,3272.80176
2369,3273.80176
2370,3275.419794
2371,3276.419794
2372,3278.037828
2373,3279.655861
2374,3280.655861
2375,3282.273895
2376,3283.891929
2377,3284.891929
2378,3286.509963
2379,3287.509963
2380,3289.127997
2381,3290.746031
2382,3291.746031
2383,3293.364065
2384,3294.982099
2385,3295.982099
2386,3297.600133
2387,3298.600133
2388,3300.218167
2389,3301.836201
2390,3302.836201
2391,3304.454235
2392,3305.454235
2393,3307.072269
2394,3308.690303
2395,3309.690303
2396,3311.308337
2397,3312.926371
2398,3313.926371
2399,3315.544405
2400,3316.544405
2401,3318.162439
2402,3319.780473
2403,3320.780473
2404,3322.398507
2405,3323.398507
2406,3325.016541
2407,3326.634575
2408,3327.634575
2409,3329.252609
2410,3330.870643
2411,3331.870643
2412,3333.488677
2413,3334.488677
2414,3336.106711
2415,3337.724745
2416,3338.724745
2417,3340.342779
2418,3341.960813
2419,3342.960813
2420,3344.578847
2421,3345.578847
2422,3347.196881
2423,3348.814915
2424,3349.814915
2425,3351.432949
2426,3352.432949
2427,3354.050983
2428,3355.669017
2429,3356.669017
2430,3358.287051
2431,3359.905085
2432,3360.905085
2433,3362.523119
2434,3363.523119
2435,3365.141153
2436,3366.759187
2437,3367.759187
2438,3369.377221
2439,3370.995255
2440,3371.995255
2441,3373.613289
2442,3374.613289
2443,3376.231323
2444,3377.849357
2445,3378.849357
2446,3380.467391
2447,3381.467391
2448,3383.085425
2449,3384.703459
2450,3385.703459
2451,3387.321493
2452,3388.939527
2453,3389.939527
2454,3391.557561
2455,3392.557561
2456,3394.175595
2457,3395.793629
2458,3396.793629
2459,3398.411663
2460,3399.411663
2461,3401.029697
2462,3402.647731
2463,3403.647731
2464,3405.265765
2465,3406.883799
2466,3407.883799
2467,3409.501833
2468,3410.501833
2469,3412.119867
2470,3413.737901
2471,3414.737901
2472,3416.355935
2473,3417.973969
2474,3418.973969
2475,3420.592003
2476,3421.592003
2477,3423.210037
2478,3424.828071
2479,3425.828071
2480,3427.446105
2481,3428.446105
2482,3430.064139
2483,3431.682173
2484,3432.682173
2485,3434.300207
2486,3435.918241
2487,3436.918241
2488,3438.536275
2489,3439.536275
2490,3441.154309
2491,3442.772343
2492,3443.772343
2493,3445.390377
2494,3446.390377
2495,3448.008411
2496,3449.626445
2497,3450.626445
2498,3452.244479
2499,3453.862513
2500,3454.862513
2501,3456.480547
2502,3457.480547
2503,3459.098581
2504,3460.716615
2505,3461.716615
2506,3463.334649
2507,3464.952683
2508,3465.952683
2509,3467.570717
2510,3468.570717
2511,3470.188751
2512,3471.806785
2513,3472.806785
2514,3474.424819
2515,3475.424819
2516,3477.042853
2517,3478.660886
2518,3479.660886
2519,3481.27892
2520,3482.896954
2521,3483.896954
2522,3485.514988
2523,3486.514988
2524,3488.133022
2525,3489.751056
2526,3490.751056
2527,3492.36909
2528,3493.987124
2529,3494.987124
2530,3496.605158
2531,3497.605158
2532,3499.223192
2533,3500.841226
2534,3501.841226
2535,3503.45926
2536,3504.45926
2537,3506.077294
2538,3507.695328
2539,3508.695328
2540,3510.313362
2541,3511.931396
2542,3512.931396
2543,3514.54943
2544,3515.54943
2545,3517.167464
2546,3518.785498
2547,3519.785498
2548,3521.403532
2549,3522.403532
2550,3524.021566
2551,3525.6396
2552,3526.6396
2553,3528.257634
2554,3529.875668
2555,3530.875668
2556,3532.493702
2557,3533.493702
2558,3535.111736
2559,3536.72977
2560,3537.72977
2561,3539.347804
2562,3540.965838
2563,3541.965838
2564,3543.583872
2565,3544.583872
2566,3546.201906
2567,3547.81994
2568,3548.81994
2569,3550.437974
2570,3551.437974
2571,3553.056008
2572,3554.674042
2573,3555.674042
2574,3557.292076
2575,3558.91011
2576,3559.91011
2577,3561.528144
2578,3562.528144
2579,3564.146178
2580,3565.764212
2581,3566.764212
2582,3568.382246
2583,3569.382246
2584,3571.00028
2585,3572.618314
2586,3573.618314
2587,3575.236348
2588,3576.854382
2589,3577.854382
2590,3579.472416
2591,3580.472416
2592,3582.09045
2593,3583.708484
2594,3584.708484
2595,3586.326518
2596,3587.944552
2597,3588.944552
2598,3590.562586
2599,3591.562586
2600,3593.18062
2601,3594.798654
2602,3595.798654
2603,3597.416688
2604,3598.416688
2605,3600.034722
2606,3601.652756
2607,3602.652756
2608,3604.27079
2609,3605.888824
2610,3606.888824
2611,3608.506858
2612,3609.506858
2613,3611.124892
2614,3612.742926
2615,3613.742926
2616,3615.36096
2617,3616.978994
2618,3617.978994
2619,3619.597028
2620,3620.597028
2621,3622.215062
2622,3623.833096
2623,3624.833096
2624,3626.45113
2625,3627.45113
2626,3629.069164
2627,3630.687198
2628,3631.687198
2629,3633.305232
2630,3634.923266
2631,3635.923266
2632,3637.5413
2633,3638.5413
2634,3640.159334
2635,3641.777368
2636,3642.777368
2637,3644.395402
2638,3645.395402
2639,3647.013436
2640,3648.63147
2641,3649.63147
2642,3651.249504
2643,3652.867538
2644,3653.867538
2645,3655.485572
2646,3656.485572
2647,3658.103606
2648,3659.72164
2649,3660.72164
2650,3662.339674
2651,3663.957708
2652,3664.957708
2653,3666.575742
2654,3667.575742
2655,3669.193776
2656,3670.81181
2657,3671.81181
2658,3673.429844
2659,3674.429844
2660,3676.047878
2661,3677.665911
2662,3678.665911
2663,3680.283945
2664,3681.901979
2665,3682.901979
2666,3684.520013
2667,3685.520013
2668,3687.138047
2669,3688.756081
2670,3689.756081
2671,3691.374115
2672,3692.992149
2673,3693.992149
2674,3695.610183
2675,3696.610183
2676,3698.228217
2677,3699.846251
2678,3700.846251
2679,3702.464285
2680,3703.464285
2681,3705.082319
2682,3706.700353
2683,3707.700353
2684,3709.318387
2685,3710.936421
2686,3711.936421
2687,3713.554455
2688,3714.554455
2689,3716.172489
2690,3717.790523
2691,3718.790523
2692,3720.408557
2693,3721.408557
2694,3723.026591
2695,3724.644625
2696,3725.644625
2697,3727.262659
2698,3728.880693
2699,3729.880693
2700,3731.498727
2701,3732.498727
2702,3734.116761
2703,3735.734795
2704,3736.734795
2705,3738.352829
2706,3739.970863
2707,3740.970863
2708,3742.588897
2709,3743.588897
2710,3745.206931
2711,3746.824965
2712,3747.824965
2713,3749.442999
2714,3750.442999
2715,3752.061033
2716,3753.679067
2717,3754.679067
2718,3756.297101
2719,3757.915135
2720,3758.915135
2721,3760.533169
2722,3761.533169
2723,3763.151203
2724,3764.769237
2725,3765.769237
2726,3767.387271
2727,3768.387271
2728,3770.005305
2729,3771.623339
2730,3772.623339
2731,3774.241373
2732,3775.859407
2733,3776.859407
2734,3778.477441
2735,3779.477441
2736,3781.095475
2737,3782.713509
2738,3783.713509
2739,3785.331543
2740,3786.949577
2741,3787.949577
2742,3789.567611
2743,3790.567611
2744,3792.185645
2745,3793.803679
2746,3794.803679
2747,3796.421713
2748,3797.421713
2749,3799.039747
2750,3800.657781
2751,3801.657781
2752,3803.275815
2753,3804.893849
2754,3805.893849
2755,3807.511883
2756,3808.511883
2757,3810.129917
2758,3811.747951
2759,3812.747951
2760,3814.365985
2761,3815.984019
2762,3816.984019
2763,3818.602053
2764,3819.602053
2765,3821.220087
2766,3822.838121
2767,3823.838121
2768,3825.456155
2769,3826.456155
2770,3828.074189
2771,3829.692223
2772,3830.692223
2773,3832.310257
2774,3833.928291
2775,3834.928291
2776,3836.546325
2777,3837.546325
